172.17.0.163,+49555496963,PQR556KIU,ModelB,EEFF00C4E483,SEPEEFF00C4E483,255.255.255.0,46,10,100,switch3.example.com,GigabitEthernet1/0/2/27,10,100
172.16.0.212,+49555672908,PQR460ZNN,ModelA,001A2B40AE45,SEP001A2B40AE45,255.255.0.0,41,1000,10,switch3.example.com,GigabitEthernet1/0/2/93,1000,10
192.168.20.240,+49555765711,VWX357MIF,ModelC,11223391877F,SEP11223391877F,255.255.255.240,55,10,100,switch3.example.com,GigabitEthernet1/0/2/86,10,100
10.10.10.240,+49555319498,ABC185YOS,ModelA,001A2BFD6D9F,SEP001A2BFD6D9F,255.255.255.192,16,1000,10,switch1.example.com,GigabitEthernet1/0/2/77,1000,10
172.16.100.61,+49555363848,NOP488HQM,ModelB,FFAABBF2DEAF,SEPFFAABBF2DEAF,255.255.255.0,49,1000,10,switch1.example.com,GigabitEthernet1/0/2/22,1000,10
192.168.1.133,+49555512938,MNO861JCU,ModelB,FFAABB0EA46B,SEPFFAABB0EA46B,255.255.0.0,16,1000,100,switch1.example.com,GigabitEthernet1/0/2/8,1000,100
192.168.10.24,+49555112813,DEF970VPM,ModelC,44556660B471,SEP44556660B471,255.255.0.0,48,10,100,switch3.example.com,GigabitEthernet1/0/2/20,10,100
172.17.0.7,+49555950136,PQR420ZWE,ModelB,A0B1C27CEB4E,SEPA0B1C27CEB4E,255.255.0.0,11,10,100,switch3.example.com,GigabitEthernet1/0/2/47,10,100
172.17.0.203,+49555529019,BCD444DXC,ModelA,77889988A1E4,SEP77889988A1E4,255.255.255.128,63,1000,100,switch3.example.com,GigabitEthernet1/0/2/92,1000,100
192.168.10.156,+49555818327,VWX471RNN,ModelC,A0B1C2E240E4,SEPA0B1C2E240E4,255.255.255.192,28,1000,10,switch3.example.com,GigabitEthernet1/0/2/20,1000,10
192.168.10.55,+49555793326,DEF541HID,ModelB,001A2B589477,SEP001A2B589477,255.255.0.0,20,10,100,switch1.example.com,GigabitEthernet1/0/2/44,10,100
10.10.10.112,+49555306462,VWX232NOC,ModelC,001A2B70E727,SEP001A2B70E727,255.255.255.0,39,1000,1000,switch1.example.com,GigabitEthernet1/0/2/38,1000,1000
10.0.1.15,+49555741720,GHI193QQJ,ModelA,99AABBDBAD24,SEP99AABBDBAD24,255.255.255.240,21,100,1000,switch2.example.com,GigabitEthernet1/0/2/53,100,1000
10.0.0.120,+49555348441,DEF594NWY,ModelB,112233107DFD,SEP112233107DFD,255.255.0.0,22,1000,10,switch1.example.com,GigabitEthernet1/0/2/14,1000,10
192.168.5.5,+49555113849,BCD392PBH,ModelC,7788994E110C,SEP7788994E110C,255.255.255.192,67,1000,10,switch1.example.com,GigabitEthernet1/0/2/74,1000,10
172.16.100.206,+49555656209,HIJ946BUU,ModelA,A0B1C2DB130D,SEPA0B1C2DB130D,255.255.255.192,65,1000,10,switch1.example.com,GigabitEthernet1/0/2/43,1000,10
192.168.10.214,+49555357772,JKL590RZC,ModelA,99AABB192B3F,SEP99AABB192B3F,255.255.255.240,15,100,1000,switch2.example.com,GigabitEthernet1/0/2/50,100,1000
192.168.10.30,+49555744109,GHI126QSF,ModelB,1122336B6458,SEP1122336B6458,255.255.255.240,33,100,1000,switch3.example.com,GigabitEthernet1/0/2/81,100,1000
172.16.100.49,+49555899584,VWX927SJM,ModelC,EEFF002C3A69,SEPEEFF002C3A69,255.255.255.0,68,1000,1000,switch3.example.com,GigabitEthernet1/0/2/65,1000,1000
192.168.5.67,+49555816536,BCD722TVL,ModelB,A0B1C2DB2453,SEPA0B1C2DB2453,255.255.255.240,23,1000,10,switch2.example.com,GigabitEthernet1/0/2/37,1000,10
10.10.10.211,+49555305821,JKL215YHD,ModelA,1122330EB397,SEP1122330EB397,255.255.255.192,50,1000,1000,switch1.example.com,GigabitEthernet1/0/2/3,1000,1000
172.17.0.144,+49555665092,HIJ561PPS,ModelC,FFAABB6344AE,SEPFFAABB6344AE,255.255.255.0,44,100,10,switch3.example.com,GigabitEthernet1/0/2/19,100,10
192.168.10.99,+49555106470,HIJ587PBR,ModelC,445566E28C14,SEP445566E28C14,255.255.255.128,70,100,100,switch1.example.com,GigabitEthernet1/0/2/92,100,100
192.168.20.78,+49555760011,MNO959FZL,ModelB,DDEEFF014B74,SEPDDEEFF014B74,255.255.255.128,31,100,1000,switch3.example.com,GigabitEthernet1/0/2/38,100,1000
10.0.0.119,+49555428986,PQR657CQW,ModelA,DDEEFF588E98,SEPDDEEFF588E98,255.255.255.128,68,10,100,switch3.example.com,GigabitEthernet1/0/2/10,10,100
172.16.100.1,+49555563345,HIJ488WHN,ModelA,778899FBF6DA,SEP778899FBF6DA,255.255.255.240,46,10,100,switch1.example.com,GigabitEthernet1/0/2/80,10,100
10.0.1.54,+49555252506,JKL466KVE,ModelC,EEFF007023DB,SEPEEFF007023DB,255.255.255.0,24,1000,1000,switch2.example.com,GigabitEthernet1/0/2/70,1000,1000
10.10.10.205,+49555798397,PQR139RRP,ModelA,FFAABB1B4411,SEPFFAABB1B4411,255.255.0.0,55,10,100,switch1.example.com,GigabitEthernet1/0/2/1,10,100
172.17.0.139,+49555537100,PQR380FDW,ModelB,FFAABB0B0320,SEPFFAABB0B0320,255.255.255.240,28,100,10,switch3.example.com,GigabitEthernet1/0/2/23,100,10
10.0.1.216,+49555230681,JKL724CCS,ModelC,77889906FD57,SEP77889906FD57,255.255.255.240,40,100,10,switch3.example.com,GigabitEthernet1/0/2/92,100,10
192.168.5.230,+49555448681,MNO932KWI,ModelA,EEFF001ED20C,SEPEEFF001ED20C,255.255.255.128,13,100,10,switch2.example.com,GigabitEthernet1/0/2/1,100,10
10.10.10.116,+49555292065,HIJ304GIU,ModelA,1122333E1BE2,SEP1122333E1BE2,255.255.255.128,64,10,100,switch1.example.com,GigabitEthernet1/0/2/46,10,100
172.16.0.193,+49555662291,JKL122HGT,ModelA,001A2BEB191F,SEP001A2BEB191F,255.255.255.192,63,10,10,switch3.example.com,GigabitEthernet1/0/2/51,10,10
10.0.1.195,+49555436960,MNO952YSL,ModelB,DDEEFF37ABB6,SEPDDEEFF37ABB6,255.255.255.128,31,10,100,switch2.example.com,GigabitEthernet1/0/2/30,10,100
172.17.0.242,+49555466421,JKL690HEY,ModelA,DDEEFFDCD95C,SEPDDEEFFDCD95C,255.255.255.192,40,10,100,switch1.example.com,GigabitEthernet1/0/2/63,10,100
192.168.1.6,+49555845242,VWX383AEV,ModelA,DDEEFF0103B0,SEPDDEEFF0103B0,255.255.255.192,70,100,1000,switch3.example.com,GigabitEthernet1/0/2/69,100,1000
172.17.0.73,+49555537760,JKL622OJF,ModelA,112233A1A167,SEP112233A1A167,255.255.0.0,41,1000,100,switch3.example.com,GigabitEthernet1/0/2/89,1000,100
172.16.100.183,+49555562526,PQR264WMI,ModelA,FFAABB3A92C8,SEPFFAABB3A92C8,255.255.255.128,67,100,100,switch1.example.com,GigabitEthernet1/0/2/68,100,100
192.168.5.210,+49555777726,NOP401TZU,ModelC,44556619C3A4,SEP44556619C3A4,255.255.255.128,37,1000,1000,switch1.example.com,GigabitEthernet1/0/2/72,1000,1000
10.10.10.214,+49555521629,MNO650XAO,ModelC,DDEEFF09020D,SEPDDEEFF09020D,255.255.255.192,31,10,100,switch2.example.com,GigabitEthernet1/0/2/25,10,100
172.17.0.194,+49555575334,ABC427EEQ,ModelC,445566D9DB47,SEP445566D9DB47,255.255.255.192,10,10,100,switch1.example.com,GigabitEthernet1/0/2/83,10,100
10.10.10.227,+49555423363,VWX411LKT,ModelA,334455C8C965,SEP334455C8C965,255.255.0.0,12,100,100,switch3.example.com,GigabitEthernet1/0/2/64,100,100
192.168.20.181,+49555107145,NOP538NDU,ModelA,001A2B48423D,SEP001A2B48423D,255.255.255.192,33,1000,100,switch2.example.com,GigabitEthernet1/0/2/35,1000,100
192.168.20.165,+49555747519,DEF467JAC,ModelB,99AABBFBAD75,SEP99AABBFBAD75,255.255.255.0,64,1000,100,switch2.example.com,GigabitEthernet1/0/2/19,1000,100
172.16.100.248,+49555975952,ABC420LCP,ModelA,77889955E5BF,SEP77889955E5BF,255.255.255.128,12,1000,100,switch2.example.com,GigabitEthernet1/0/2/11,1000,100
10.10.10.133,+49555113309,NOP818HNH,ModelA,001A2B8E711C,SEP001A2B8E711C,255.255.0.0,34,1000,100,switch2.example.com,GigabitEthernet1/0/2/60,1000,100
192.168.10.193,+49555301986,ABC186CAG,ModelA,FFAABB7747FC,SEPFFAABB7747FC,255.255.255.128,14,10,10,switch3.example.com,GigabitEthernet1/0/2/21,10,10
192.168.20.68,+49555988407,NOP293CQZ,ModelC,A0B1C2617025,SEPA0B1C2617025,255.255.255.192,57,1000,10,switch1.example.com,GigabitEthernet1/0/2/70,1000,10
192.168.5.185,+49555316669,BCD331LYB,ModelC,77889936367A,SEP77889936367A,255.255.0.0,25,1000,10,switch3.example.com,GigabitEthernet1/0/2/5,1000,10
192.168.5.40,+49555706100,PQR703BNP,ModelB,DDEEFF0027F6,SEPDDEEFF0027F6,255.255.255.192,11,10,10,switch1.example.com,GigabitEthernet1/0/2/55,10,10
192.168.5.61,+49555887327,GHI837CNB,ModelC,001A2B400218,SEP001A2B400218,255.255.255.128,50,100,10,switch1.example.com,GigabitEthernet1/0/2/45,100,10
192.168.1.40,+49555533342,BCD793HJY,ModelC,334455A97709,SEP334455A97709,255.255.255.192,11,10,10,switch3.example.com,GigabitEthernet1/0/2/74,10,10
172.16.0.4,+49555542490,GHI586UBU,ModelB,33445570EEFF,SEP33445570EEFF,255.255.255.128,12,100,1000,switch3.example.com,GigabitEthernet1/0/2/39,100,1000
10.0.0.39,+49555741783,MNO128WVL,ModelC,77889974E7B0,SEP77889974E7B0,255.255.255.0,69,10,100,switch1.example.com,GigabitEthernet1/0/2/77,10,100
192.168.1.87,+49555651093,BCD536SZI,ModelB,EEFF0000F6D3,SEPEEFF0000F6D3,255.255.255.192,56,1000,100,switch1.example.com,GigabitEthernet1/0/2/21,1000,100
172.17.0.211,+49555972159,VWX536ACU,ModelA,112233F9F2DC,SEP112233F9F2DC,255.255.255.128,43,1000,1000,switch1.example.com,GigabitEthernet1/0/2/66,1000,1000
172.16.0.75,+49555404451,DEF563BDM,ModelC,1122331A3C8C,SEP1122331A3C8C,255.255.255.240,11,1000,100,switch3.example.com,GigabitEthernet1/0/2/33,1000,100
192.168.20.162,+49555500616,MNO527EBT,ModelB,A0B1C2C4EA13,SEPA0B1C2C4EA13,255.255.255.128,58,1000,10,switch3.example.com,GigabitEthernet1/0/2/96,1000,10
172.16.100.65,+49555686123,MNO118YYI,ModelC,DDEEFF484BC9,SEPDDEEFF484BC9,255.255.0.0,57,100,100,switch3.example.com,GigabitEthernet1/0/2/16,100,100
10.0.0.35,+49555370733,MNO754WTA,ModelA,99AABBB9DAD1,SEP99AABBB9DAD1,255.255.255.0,10,1000,1000,switch3.example.com,GigabitEthernet1/0/2/25,1000,1000
172.17.0.109,+49555959867,ABC378DIG,ModelA,EEFF00B9006A,SEPEEFF00B9006A,255.255.255.0,16,1000,100,switch2.example.com,GigabitEthernet1/0/2/64,1000,100
10.0.0.179,+49555982340,ABC454IOE,ModelB,DDEEFFA813C5,SEPDDEEFFA813C5,255.255.0.0,38,100,100,switch3.example.com,GigabitEthernet1/0/2/2,100,100
10.0.0.82,+49555478200,HIJ584ZBS,ModelC,4455660194FA,SEP4455660194FA,255.255.255.192,58,10,10,switch2.example.com,GigabitEthernet1/0/2/89,10,10
192.168.1.116,+49555127046,VWX433NVX,ModelB,44556609BB43,SEP44556609BB43,255.255.255.128,13,100,10,switch3.example.com,GigabitEthernet1/0/2/1,100,10
192.168.5.34,+49555838410,VWX596HFF,ModelC,334455AF8635,SEP334455AF8635,255.255.255.128,66,100,1000,switch2.example.com,GigabitEthernet1/0/2/25,100,1000
172.16.0.100,+49555960273,HIJ789RUY,ModelA,112233BA33D9,SEP112233BA33D9,255.255.255.240,23,1000,10,switch3.example.com,GigabitEthernet1/0/2/89,1000,10
172.16.0.170,+49555513913,JKL402GBN,ModelC,445566C48ACE,SEP445566C48ACE,255.255.255.128,58,1000,1000,switch1.example.com,GigabitEthernet1/0/2/78,1000,1000
10.0.0.134,+49555270711,NOP794JYN,ModelC,77889949B21A,SEP77889949B21A,255.255.255.192,64,10,10,switch2.example.com,GigabitEthernet1/0/2/23,10,10
192.168.20.68,+49555210722,GHI200BCW,ModelC,DDEEFF3DFF93,SEPDDEEFF3DFF93,255.255.0.0,42,100,10,switch2.example.com,GigabitEthernet1/0/2/72,100,10
192.168.10.2,+49555407849,HIJ420YOI,ModelA,99AABB0E3024,SEP99AABB0E3024,255.255.0.0,15,100,10,switch2.example.com,GigabitEthernet1/0/2/29,100,10
172.16.100.138,+49555182820,HIJ282PXL,ModelB,99AABB77D761,SEP99AABB77D761,255.255.255.192,17,100,1000,switch3.example.com,GigabitEthernet1/0/2/7,100,1000
192.168.5.118,+49555452323,NOP390YTE,ModelA,99AABBF2A28B,SEP99AABBF2A28B,255.255.255.240,66,10,100,switch2.example.com,GigabitEthernet1/0/2/67,10,100
192.168.5.197,+49555499781,ABC346OPE,ModelB,FFAABB9AD665,SEPFFAABB9AD665,255.255.255.240,43,10,10,switch2.example.com,GigabitEthernet1/0/2/20,10,10
10.0.0.163,+49555522588,ABC672ZLQ,ModelB,DDEEFF7696A8,SEPDDEEFF7696A8,255.255.0.0,62,100,10,switch3.example.com,GigabitEthernet1/0/2/87,100,10
172.16.0.244,+49555152458,DEF267SMU,ModelC,EEFF00F3BE95,SEPEEFF00F3BE95,255.255.255.240,69,10,10,switch1.example.com,GigabitEthernet1/0/2/48,10,10
10.10.10.241,+49555123424,ABC229UJD,ModelC,99AABB639748,SEP99AABB639748,255.255.255.0,11,1000,100,switch2.example.com,GigabitEthernet1/0/2/8,1000,100
192.168.10.126,+49555107842,VWX921IIT,ModelA,99AABB41D5AF,SEP99AABB41D5AF,255.255.255.192,14,1000,1000,switch3.example.com,GigabitEthernet1/0/2/73,1000,1000
172.16.100.171,+49555143797,NOP900DHB,ModelA,DDEEFFF635FD,SEPDDEEFFF635FD,255.255.255.240,62,1000,1000,switch1.example.com,GigabitEthernet1/0/2/20,1000,1000
10.10.10.185,+49555577537,NOP654ZIX,ModelB,A0B1C290F8E1,SEPA0B1C290F8E1,255.255.0.0,35,100,10,switch1.example.com,GigabitEthernet1/0/2/2,100,10
172.16.100.155,+49555138546,VWX606PFO,ModelB,001A2BEDF2F0,SEP001A2BEDF2F0,255.255.255.0,62,100,1000,switch1.example.com,GigabitEthernet1/0/2/2,100,1000
10.0.0.28,+49555512980,BCD161BJR,ModelA,EEFF00346F29,SEPEEFF00346F29,255.255.255.240,11,10,100,switch2.example.com,GigabitEthernet1/0/2/19,10,100
192.168.10.101,+49555798231,PQR851XSK,ModelB,DDEEFF7D43C0,SEPDDEEFF7D43C0,255.255.0.0,69,10,100,switch2.example.com,GigabitEthernet1/0/2/3,10,100
192.168.10.144,+49555826093,JKL100DBR,ModelC,112233F1CA99,SEP112233F1CA99,255.255.255.0,16,1000,10,switch2.example.com,GigabitEthernet1/0/2/55,1000,10
172.16.100.133,+49555452429,GHI837SJW,ModelB,001A2B310C70,SEP001A2B310C70,255.255.0.0,27,100,1000,switch3.example.com,GigabitEthernet1/0/2/67,100,1000
192.168.10.68,+49555359758,PQR627GHC,ModelA,33445571AEAD,SEP33445571AEAD,255.255.255.192,46,1000,100,switch1.example.com,GigabitEthernet1/0/2/68,1000,100
192.168.5.160,+49555130228,HIJ222OGV,ModelC,DDEEFF42D4FE,SEPDDEEFF42D4FE,255.255.255.128,58,1000,10,switch1.example.com,GigabitEthernet1/0/2/61,1000,10
172.17.0.92,+49555853061,DEF716LJY,ModelA,445566D3A088,SEP445566D3A088,255.255.255.0,51,1000,100,switch3.example.com,GigabitEthernet1/0/2/82,1000,100
192.168.1.174,+49555718115,PQR370OKZ,ModelC,33445592BA3E,SEP33445592BA3E,255.255.0.0,55,100,1000,switch2.example.com,GigabitEthernet1/0/2/95,100,1000
192.168.20.185,+49555758991,DEF823DRL,ModelB,FFAABB881177,SEPFFAABB881177,255.255.255.192,28,100,1000,switch1.example.com,GigabitEthernet1/0/2/20,100,1000
10.0.1.134,+49555796726,GHI793DCL,ModelC,334455757E88,SEP334455757E88,255.255.255.192,56,1000,100,switch3.example.com,GigabitEthernet1/0/2/57,1000,100
172.16.100.101,+49555591405,PQR140FYH,ModelB,EEFF000B6EE0,SEPEEFF000B6EE0,255.255.255.192,40,100,1000,switch1.example.com,GigabitEthernet1/0/2/14,100,1000
192.168.1.43,+49555391524,BCD519VYG,ModelB,334455C34217,SEP334455C34217,255.255.255.192,65,1000,100,switch3.example.com,GigabitEthernet1/0/2/79,1000,100
172.16.0.220,+49555241377,MNO272JLB,ModelA,001A2B24937F,SEP001A2B24937F,255.255.255.240,43,100,10,switch2.example.com,GigabitEthernet1/0/2/47,100,10
10.0.0.107,+49555848143,PQR982ZKG,ModelC,7788992E4339,SEP7788992E4339,255.255.255.192,69,1000,1000,switch1.example.com,GigabitEthernet1/0/2/57,1000,1000
172.17.0.160,+49555626951,NOP371QDG,ModelC,A0B1C2763110,SEPA0B1C2763110,255.255.255.192,66,100,10,switch2.example.com,GigabitEthernet1/0/2/34,100,10
192.168.10.8,+49555705557,MNO978MSI,ModelC,DDEEFFE1D5B6,SEPDDEEFFE1D5B6,255.255.255.192,49,1000,10,switch1.example.com,GigabitEthernet1/0/2/2,1000,10
172.16.100.162,+49555423600,BCD942YRZ,ModelA,99AABB9362EF,SEP99AABB9362EF,255.255.255.240,22,100,100,switch1.example.com,GigabitEthernet1/0/2/64,100,100
192.168.5.141,+49555660355,VWX706FGN,ModelC,99AABBD323A3,SEP99AABBD323A3,255.255.255.128,57,1000,10,switch1.example.com,GigabitEthernet1/0/2/71,1000,10
192.168.10.52,+49555617755,HIJ255BFH,ModelC,7788998EB3C6,SEP7788998EB3C6,255.255.255.128,24,1000,100,switch2.example.com,GigabitEthernet1/0/2/31,1000,100
172.17.0.114,+49555530911,BCD481BSX,ModelA,99AABBDF4942,SEP99AABBDF4942,255.255.255.0,11,100,100,switch1.example.com,GigabitEthernet1/0/2/34,100,100
172.16.100.227,+49555334178,MNO550VWS,ModelC,778899C930B2,SEP778899C930B2,255.255.255.240,36,100,100,switch1.example.com,GigabitEthernet1/0/2/24,100,100
192.168.10.254,+49555938883,GHI294IRK,ModelC,778899780101,SEP778899780101,255.255.255.128,49,10,100,switch2.example.com,GigabitEthernet1/0/2/37,10,100
192.168.5.61,+49555228505,ABC383JFW,ModelA,445566A91BE6,SEP445566A91BE6,255.255.255.240,43,10,10,switch1.example.com,GigabitEthernet1/0/2/95,10,10
192.168.5.248,+49555441416,BCD584UAQ,ModelC,001A2B6D3AE3,SEP001A2B6D3AE3,255.255.255.0,62,100,1000,switch1.example.com,GigabitEthernet1/0/2/83,100,1000
10.0.0.108,+49555440971,ABC490NLP,ModelB,FFAABBF00DA0,SEPFFAABBF00DA0,255.255.255.0,24,1000,10,switch2.example.com,GigabitEthernet1/0/2/70,1000,10
10.10.10.217,+49555796213,NOP193DOC,ModelC,A0B1C2759857,SEPA0B1C2759857,255.255.255.192,68,100,100,switch2.example.com,GigabitEthernet1/0/2/75,100,100
10.0.0.84,+49555233000,MNO554XSR,ModelA,4455666369D9,SEP4455666369D9,255.255.255.0,53,1000,1000,switch2.example.com,GigabitEthernet1/0/2/66,1000,1000
172.17.0.209,+49555407753,VWX668LXH,ModelB,EEFF00C98A02,SEPEEFF00C98A02,255.255.0.0,37,10,100,switch2.example.com,GigabitEthernet1/0/2/28,10,100
192.168.1.77,+49555630895,DEF560CLX,ModelA,DDEEFF28D968,SEPDDEEFF28D968,255.255.0.0,17,100,100,switch3.example.com,GigabitEthernet1/0/2/93,100,100
10.0.1.254,+49555969038,MNO807BYL,ModelB,3344554A3C6C,SEP3344554A3C6C,255.255.255.0,21,1000,100,switch1.example.com,GigabitEthernet1/0/2/13,1000,100
192.168.5.115,+49555676270,NOP167MNA,ModelB,A0B1C25EF245,SEPA0B1C25EF245,255.255.255.128,42,10,10,switch3.example.com,GigabitEthernet1/0/2/33,10,10
10.0.0.153,+49555920076,VWX137CRD,ModelC,A0B1C230E09E,SEPA0B1C230E09E,255.255.255.0,47,10,10,switch1.example.com,GigabitEthernet1/0/2/40,10,10
192.168.5.55,+49555943377,GHI840XLQ,ModelA,001A2B108F35,SEP001A2B108F35,255.255.255.0,58,10,100,switch3.example.com,GigabitEthernet1/0/2/31,10,100
172.16.100.119,+49555822744,HIJ593WII,ModelC,99AABBD3AD7B,SEP99AABBD3AD7B,255.255.255.240,28,10,10,switch2.example.com,GigabitEthernet1/0/2/70,10,10
192.168.10.2,+49555144561,HIJ948MGM,ModelA,445566C2B10A,SEP445566C2B10A,255.255.255.128,53,100,10,switch2.example.com,GigabitEthernet1/0/2/76,100,10
192.168.20.1,+49555239031,JKL600BYF,ModelA,DDEEFF4EF7A4,SEPDDEEFF4EF7A4,255.255.0.0,36,100,10,switch3.example.com,GigabitEthernet1/0/2/46,100,10
192.168.5.214,+49555614648,GHI530NIZ,ModelA,FFAABBA1A85D,SEPFFAABBA1A85D,255.255.0.0,38,100,10,switch1.example.com,GigabitEthernet1/0/2/75,100,10
10.0.1.49,+49555448301,GHI636XJH,ModelA,99AABB245EAA,SEP99AABB245EAA,255.255.255.0,20,1000,100,switch1.example.com,GigabitEthernet1/0/2/21,1000,100
192.168.20.243,+49555172060,PQR609HBS,ModelB,44556613B85E,SEP44556613B85E,255.255.255.192,15,100,10,switch3.example.com,GigabitEthernet1/0/2/69,100,10
192.168.1.113,+49555181172,MNO749QAK,ModelA,001A2BDC2554,SEP001A2BDC2554,255.255.255.128,51,10,10,switch2.example.com,GigabitEthernet1/0/2/52,10,10
172.16.0.115,+49555280482,PQR809CCU,ModelC,3344557F1774,SEP3344557F1774,255.255.255.128,41,1000,100,switch2.example.com,GigabitEthernet1/0/2/3,1000,100
10.0.1.38,+49555423318,JKL965AFM,ModelB,445566740432,SEP445566740432,255.255.255.0,11,10,10,switch1.example.com,GigabitEthernet1/0/2/94,10,10
10.0.1.219,+49555840207,ABC127WID,ModelC,001A2B8DD224,SEP001A2B8DD224,255.255.255.128,16,100,100,switch2.example.com,GigabitEthernet1/0/2/11,100,100
172.17.0.236,+49555820108,HIJ696JVL,ModelB,334455E3A80A,SEP334455E3A80A,255.255.255.128,43,100,100,switch3.example.com,GigabitEthernet1/0/2/43,100,100
172.17.0.140,+49555227222,ABC160JVY,ModelA,DDEEFFF7CD77,SEPDDEEFFF7CD77,255.255.255.192,46,10,100,switch2.example.com,GigabitEthernet1/0/2/1,10,100
192.168.1.196,+49555805982,MNO425PVV,ModelB,445566FFBB4F,SEP445566FFBB4F,255.255.255.128,18,10,10,switch3.example.com,GigabitEthernet1/0/2/45,10,10
192.168.1.186,+49555324152,DEF706BJW,ModelC,1122332B9760,SEP1122332B9760,255.255.255.240,34,100,10,switch2.example.com,GigabitEthernet1/0/2/53,100,10
172.17.0.29,+49555674927,NOP894CGX,ModelA,334455BAD0BB,SEP334455BAD0BB,255.255.255.240,67,1000,1000,switch3.example.com,GigabitEthernet1/0/2/82,1000,1000
172.17.0.250,+49555586253,JKL863HCV,ModelC,4455661402E7,SEP4455661402E7,255.255.0.0,37,100,10,switch3.example.com,GigabitEthernet1/0/2/22,100,10
10.0.1.223,+49555589730,DEF948LXD,ModelC,778899F80615,SEP778899F80615,255.255.255.0,53,10,10,switch3.example.com,GigabitEthernet1/0/2/68,10,10
10.0.1.65,+49555259022,VWX317UNS,ModelB,445566E77D79,SEP445566E77D79,255.255.255.240,38,1000,100,switch2.example.com,GigabitEthernet1/0/2/49,1000,100
192.168.1.3,+49555116355,HIJ280FJK,ModelB,A0B1C255EA6C,SEPA0B1C255EA6C,255.255.255.128,66,10,100,switch2.example.com,GigabitEthernet1/0/2/70,10,100
192.168.1.111,+49555273937,MNO997KLM,ModelA,EEFF005B731B,SEPEEFF005B731B,255.255.255.192,47,100,10,switch1.example.com,GigabitEthernet1/0/2/16,100,10
192.168.1.217,+49555859029,PQR254MDM,ModelB,FFAABB3AF30E,SEPFFAABB3AF30E,255.255.255.240,28,10,100,switch2.example.com,GigabitEthernet1/0/2/17,10,100
10.0.0.8,+49555335779,NOP581AET,ModelA,EEFF00E09CD5,SEPEEFF00E09CD5,255.255.255.240,36,100,1000,switch1.example.com,GigabitEthernet1/0/2/59,100,1000
172.16.0.222,+49555952012,ABC570BKU,ModelB,FFAABB84AF98,SEPFFAABB84AF98,255.255.0.0,43,1000,1000,switch2.example.com,GigabitEthernet1/0/2/62,1000,1000
10.0.0.242,+49555408002,PQR409YKW,ModelC,A0B1C225427D,SEPA0B1C225427D,255.255.0.0,65,100,100,switch2.example.com,GigabitEthernet1/0/2/27,100,100
192.168.1.175,+49555711661,NOP781FEU,ModelA,4455660BAC43,SEP4455660BAC43,255.255.255.128,57,1000,1000,switch3.example.com,GigabitEthernet1/0/2/40,1000,1000
172.16.0.250,+49555666577,DEF217OIX,ModelC,99AABBAB7D0F,SEP99AABBAB7D0F,255.255.255.240,38,100,100,switch3.example.com,GigabitEthernet1/0/2/47,100,100
172.17.0.87,+49555177316,NOP198XBE,ModelC,445566C8B3B8,SEP445566C8B3B8,255.255.255.0,13,1000,100,switch3.example.com,GigabitEthernet1/0/2/7,1000,100
172.16.0.52,+49555282072,MNO521PPP,ModelC,001A2BF17F80,SEP001A2BF17F80,255.255.0.0,51,100,100,switch2.example.com,GigabitEthernet1/0/2/54,100,100
172.16.0.252,+49555456639,PQR198VDN,ModelC,1122330A6A7C,SEP1122330A6A7C,255.255.255.128,66,1000,100,switch2.example.com,GigabitEthernet1/0/2/94,1000,100
192.168.1.6,+49555194873,JKL963DKA,ModelC,112233889BF0,SEP112233889BF0,255.255.255.192,50,10,100,switch2.example.com,GigabitEthernet1/0/2/22,10,100
172.16.100.95,+49555870554,ABC768TBC,ModelA,99AABB18E55B,SEP99AABB18E55B,255.255.255.240,16,1000,10,switch1.example.com,GigabitEthernet1/0/2/85,1000,10
172.17.0.139,+49555910873,BCD489YSC,ModelA,A0B1C28D5316,SEPA0B1C28D5316,255.255.255.0,60,1000,1000,switch2.example.com,GigabitEthernet1/0/2/7,1000,1000
10.0.0.133,+49555335172,VWX437CBH,ModelB,445566358A8F,SEP445566358A8F,255.255.255.128,19,1000,100,switch3.example.com,GigabitEthernet1/0/2/33,1000,100
172.17.0.187,+49555383697,DEF721YFQ,ModelC,334455DD3E93,SEP334455DD3E93,255.255.255.192,12,100,10,switch3.example.com,GigabitEthernet1/0/2/20,100,10
172.16.0.35,+49555712079,BCD252KDX,ModelC,99AABB880855,SEP99AABB880855,255.255.0.0,63,100,1000,switch3.example.com,GigabitEthernet1/0/2/5,100,1000
172.17.0.82,+49555111633,JKL801LDN,ModelB,4455661AB30B,SEP4455661AB30B,255.255.255.0,58,1000,1000,switch2.example.com,GigabitEthernet1/0/2/53,1000,1000
10.0.0.14,+49555357377,NOP824CFJ,ModelB,DDEEFFF14598,SEPDDEEFFF14598,255.255.255.192,65,100,1000,switch2.example.com,GigabitEthernet1/0/2/31,100,1000
10.0.0.111,+49555196113,MNO439JEA,ModelC,44556612EB55,SEP44556612EB55,255.255.255.240,31,10,100,switch2.example.com,GigabitEthernet1/0/2/28,10,100
172.16.0.232,+49555499231,BCD733MFE,ModelA,4455662420DF,SEP4455662420DF,255.255.255.0,23,1000,100,switch3.example.com,GigabitEthernet1/0/2/75,1000,100
10.10.10.205,+49555489339,HIJ441YUG,ModelC,445566D78E95,SEP445566D78E95,255.255.255.128,36,1000,10,switch1.example.com,GigabitEthernet1/0/2/62,1000,10
